sample_id,global_subject_id,original_id,batch,activity,is_multi_activity,session,source_file,window_id,window_start_row,window_end_row,split,notes,processed_path,n_beats,n_peaks,reused
8439,S046,henri,5,stairs_down,False,1,batch5\stairs down\climbing-down-henri.csv,19,48640,53760,train,,processed\S046\008439.npz,18,18,False
8440,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,0,0,5120,train,,processed\S047\008440.npz,14,15,False
8441,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,1,2560,7680,train,,processed\S047\008441.npz,15,16,False
8442,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,2,5120,10240,train,,processed\S047\008442.npz,12,13,False
8443,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,3,7680,12800,train,,processed\S047\008443.npz,12,13,False
8444,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,4,10240,15360,train,,processed\S047\008444.npz,14,15,False
8445,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,5,12800,17920,train,,processed\S047\008445.npz,13,13,False
8446,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,6,15360,20480,train,,processed\S047\008446.npz,12,13,False
8447,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,7,17920,23040,train,,processed\S047\008447.npz,15,16,False
8448,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,8,20480,25600,train,,processed\S047\008448.npz,18,19,False
8449,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,9,23040,28160,train,,processed\S047\008449.npz,18,18,False
8450,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,10,25600,30720,train,,processed\S047\008450.npz,16,17,False
8451,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,11,28160,33280,train,,processed\S047\008451.npz,17,18,False
8452,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,12,30720,35840,train,,processed\S047\008452.npz,16,17,False
8453,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,13,33280,38400,train,,processed\S047\008453.npz,16,17,False
8454,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,14,35840,40960,train,,processed\S047\008454.npz,16,16,False
8455,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,15,38400,43520,train,,processed\S047\008455.npz,14,14,False
8456,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,16,40960,46080,train,,processed\S047\008456.npz,14,15,False
8457,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,17,43520,48640,train,,processed\S047\008457.npz,15,16,False
8458,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,18,46080,51200,train,,processed\S047\008458.npz,15,16,False
8459,S047,igor,5,stairs_down,False,1,batch5\stairs down\climbing-down-Igor.csv,19,48640,53760,train,,processed\S047\008459.npz,16,16,False
8460,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,0,0,5120,train,,processed\S048\008460.npz,17,18,False
8461,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,1,2560,7680,train,,processed\S048\008461.npz,17,18,False
8462,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,2,5120,10240,train,,processed\S048\008462.npz,19,19,False
8463,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,3,7680,12800,train,,processed\S048\008463.npz,19,19,False
8464,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,4,10240,15360,train,,processed\S048\008464.npz,18,19,False
8465,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,5,12800,17920,train,,processed\S048\008465.npz,18,19,False
8466,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,6,15360,20480,train,,processed\S048\008466.npz,19,20,False
8467,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,7,17920,23040,train,,processed\S048\008467.npz,19,20,False
8468,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,8,20480,25600,train,,processed\S048\008468.npz,19,20,False
8469,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,9,23040,28160,train,,processed\S048\008469.npz,18,19,False
8470,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,10,25600,30720,train,,processed\S048\008470.npz,18,19,False
8471,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,11,28160,33280,train,,processed\S048\008471.npz,18,19,False
8472,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,12,30720,35840,train,,processed\S048\008472.npz,19,19,False
8473,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,13,33280,38400,train,,processed\S048\008473.npz,19,19,False
8474,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,14,35840,40960,train,,processed\S048\008474.npz,19,20,False
8475,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,15,38400,43520,train,,processed\S048\008475.npz,19,20,False
8476,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,16,40960,46080,train,,processed\S048\008476.npz,20,20,False
8477,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,17,43520,48640,train,,processed\S048\008477.npz,19,20,False
8478,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,18,46080,51200,train,,processed\S048\008478.npz,19,20,False
8479,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,19,48640,53760,train,,processed\S048\008479.npz,18,19,False
8480,S048,joseph,5,stairs_down,False,1,batch5\stairs down\climbing-down-joseph.csv,20,51200,56320,train,,processed\S048\008480.npz,18,19,False
8481,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,0,0,5120,train,,processed\S049\008481.npz,11,12,False
8482,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,1,2560,7680,train,,processed\S049\008482.npz,12,13,False
8483,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,2,5120,10240,train,,processed\S049\008483.npz,12,13,False
8484,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,3,7680,12800,train,,processed\S049\008484.npz,12,13,False
8485,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,4,10240,15360,train,,processed\S049\008485.npz,14,15,False
8486,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,5,12800,17920,train,,processed\S049\008486.npz,16,17,False
8487,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,6,15360,20480,train,,processed\S049\008487.npz,16,16,False
8488,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,7,17920,23040,train,,processed\S049\008488.npz,13,13,False
8489,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,8,20480,25600,train,,processed\S049\008489.npz,15,16,False
8490,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,9,23040,28160,train,,processed\S049\008490.npz,17,18,False
8491,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,10,25600,30720,train,,processed\S049\008491.npz,14,15,False
8492,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,11,28160,33280,train,,processed\S049\008492.npz,15,15,False
8493,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,12,30720,35840,train,,processed\S049\008493.npz,14,14,False
8494,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,13,33280,38400,train,,processed\S049\008494.npz,14,15,False
8495,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,14,35840,40960,train,,processed\S049\008495.npz,13,14,False
8496,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,15,38400,43520,train,,processed\S049\008496.npz,13,14,False
8497,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,16,40960,46080,train,,processed\S049\008497.npz,16,16,False
8498,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,17,43520,48640,train,,processed\S049\008498.npz,18,19,False
8499,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,18,46080,51200,train,,processed\S049\008499.npz,18,19,False
8500,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,19,48640,53760,train,,processed\S049\008500.npz,17,17,False
8501,S049,michelle,5,stairs_down,False,1,batch5\stairs down\climbing-down-michelle.csv,20,51200,56320,train,,processed\S049\008501.npz,14,14,False
8502,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,0,0,5120,train,,processed\S050\008502.npz,14,15,False
8503,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,1,2560,7680,train,,processed\S050\008503.npz,14,15,False
8504,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,2,5120,10240,train,,processed\S050\008504.npz,16,17,False
8505,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,3,7680,12800,train,,processed\S050\008505.npz,17,17,False
8506,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,4,10240,15360,train,,processed\S050\008506.npz,15,16,False
8507,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,5,12800,17920,train,,processed\S050\008507.npz,16,17,False
8508,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,6,15360,20480,train,,processed\S050\008508.npz,16,17,False
8509,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,7,17920,23040,train,,processed\S050\008509.npz,15,16,False
8510,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,8,20480,25600,train,,processed\S050\008510.npz,16,17,False
8511,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,9,23040,28160,train,,processed\S050\008511.npz,16,16,False
8512,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,10,25600,30720,train,,processed\S050\008512.npz,16,16,False
8513,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,11,28160,33280,train,,processed\S050\008513.npz,15,16,False
8514,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,12,30720,35840,train,,processed\S050\008514.npz,16,17,False
8515,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,13,33280,38400,train,,processed\S050\008515.npz,16,17,False
8516,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,14,35840,40960,train,,processed\S050\008516.npz,17,18,False
8517,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,15,38400,43520,train,,processed\S050\008517.npz,17,18,False
8518,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,16,40960,46080,train,,processed\S050\008518.npz,17,18,False
8519,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,17,43520,48640,train,,processed\S050\008519.npz,17,18,False
8520,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,18,46080,51200,train,,processed\S050\008520.npz,17,18,False
8521,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,19,48640,53760,train,,processed\S050\008521.npz,17,17,False
8522,S050,rachel,5,stairs_down,False,1,batch5\stairs down\climbing-down-rachel.csv,20,51200,56320,train,,processed\S050\008522.npz,16,17,False
8523,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,0,0,5120,train,,processed\S051\008523.npz,21,22,False
8524,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,1,2560,7680,train,,processed\S051\008524.npz,20,21,False
8525,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,2,5120,10240,train,,processed\S051\008525.npz,20,20,False
8526,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,3,7680,12800,train,,processed\S051\008526.npz,18,19,False
8527,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,4,10240,15360,train,,processed\S051\008527.npz,18,19,False
8528,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,5,12800,17920,train,,processed\S051\008528.npz,18,19,False
8529,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,6,15360,20480,train,,processed\S051\008529.npz,17,18,False
8530,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,7,17920,23040,train,,processed\S051\008530.npz,18,18,False
8531,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,8,20480,25600,train,,processed\S051\008531.npz,17,17,False
8532,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,9,23040,28160,train,,processed\S051\008532.npz,11,11,False
8533,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,10,25600,30720,train,,processed\S051\008533.npz,9,9,False
8534,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,11,28160,33280,train,,processed\S051\008534.npz,16,16,False
8535,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,12,30720,35840,train,,processed\S051\008535.npz,17,18,False
8536,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,13,33280,38400,train,,processed\S051\008536.npz,17,18,False
8537,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,14,35840,40960,train,,processed\S051\008537.npz,17,18,False
8538,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,15,38400,43520,train,,processed\S051\008538.npz,16,17,False
8539,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,16,40960,46080,train,,processed\S051\008539.npz,17,18,False
8540,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,17,43520,48640,train,,processed\S051\008540.npz,18,18,False
8541,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,18,46080,51200,train,,processed\S051\008541.npz,18,19,False
8542,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,19,48640,53760,train,,processed\S051\008542.npz,17,18,False
8543,S051,samuel,5,stairs_down,False,1,batch5\stairs down\climbing-down-samuel.csv,20,51200,56320,train,,processed\S051\008543.npz,18,19,False
8544,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,0,0,5120,train,,processed\S052\008544.npz,15,15,False
8545,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,1,2560,7680,train,,processed\S052\008545.npz,15,16,False
8546,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,2,5120,10240,train,,processed\S052\008546.npz,15,16,False
8547,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,3,7680,12800,train,,processed\S052\008547.npz,15,16,False
8548,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,4,10240,15360,train,,processed\S052\008548.npz,15,16,False
8549,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,5,12800,17920,train,,processed\S052\008549.npz,15,16,False
8550,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,6,15360,20480,train,,processed\S052\008550.npz,15,16,False
8551,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,7,17920,23040,train,,processed\S052\008551.npz,16,16,False
8552,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,8,20480,25600,train,,processed\S052\008552.npz,16,16,False
8553,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,9,23040,28160,train,,processed\S052\008553.npz,15,15,False
8554,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,10,25600,30720,train,,processed\S052\008554.npz,15,16,False
8555,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,11,28160,33280,train,,processed\S052\008555.npz,15,16,False
8556,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,12,30720,35840,train,,processed\S052\008556.npz,15,16,False
8557,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,13,33280,38400,train,,processed\S052\008557.npz,16,16,False
8558,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,14,35840,40960,train,,processed\S052\008558.npz,16,16,False
8559,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,15,38400,43520,train,,processed\S052\008559.npz,15,16,False
8560,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,16,40960,46080,train,,processed\S052\008560.npz,15,16,False
8561,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,17,43520,48640,train,,processed\S052\008561.npz,16,16,False
8562,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,18,46080,51200,train,,processed\S052\008562.npz,16,17,False
8563,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,19,48640,53760,train,,processed\S052\008563.npz,15,16,False
8564,S052,zebulun,5,stairs_down,False,1,batch5\stairs down\climbing-down-zebulun.csv,20,51200,56320,train,,processed\S052\008564.npz,15,16,False
